Order_ID,Order_Date,Region,Category,Sub-Category,Sales,Profit,Quantity,Customer_ID,Product_Name
ORD-C28B3F36,2023-08-23,Central,Technology,Phones,694.63,20.96,2,CUST-6701,Phones - Model 154
ORD-F61FD6B8,2023-04-16,South,Technology,Copiers,1071.01,118.28,4,CUST-7269,Copiers - Model 357
ORD-9233FECF,2022-09-29,East,Furniture,Bookcases,105.44,46.89,1,CUST-7270,Bookcases - Model 660
ORD-2BF097B5,2022-10-08,Central,Technology,Phones,579.07,-8.71,4,CUST-2210,Phones - Model 874
ORD-7ECFC9A9,2023-08-04,Central,Office Supplies,Binders,650.51,114.77,5,CUST-5475,Binders - Model 226
ORD-44FEF5EB,2024-06-02,Central,Furniture,Chairs,685.8,2.83,4,CUST-9887,Chairs - Model 237
ORD-EE0AFA78,2024-08-01,South,Technology,Phones,165.03,60.32,2,CUST-3639,Phones - Model 720
ORD-108F7E55,2023-06-04,West,Technology,Copiers,1284.96,196.4,8,CUST-7837,Copiers - Model 941
ORD-4DD989C1,2022-05-21,Central,Office Supplies,Binders,1101.03,-94.98,7,CUST-1120,Binders - Model 416
ORD-DDBE2340,2022-02-11,West,Technology,Copiers,678.38,85.12,9,CUST-7474,Copiers - Model 834
ORD-0EDDC920,2022-10-27,West,Furniture,Tables,854.04,201.55,4,CUST-6211,Tables - Model 659
ORD-E453BE66,2024-07-06,East,Technology,Copiers,707.71,-22.74,2,CUST-3617,Copiers - Model 262
ORD-CDB5EFC9,2024-03-06,East,Furniture,Bookcases,402.16,156.9,2,CUST-5133,Bookcases - Model 800
ORD-4F66FD26,2024-08-19,South,Furniture,Chairs,854.94,-148.93,8,CUST-9259,Chairs - Model 133
ORD-6CFDE3A1,2022-07-12,West,Furniture,Chairs,692.33,22.94,2,CUST-9825,Chairs - Model 470
ORD-869F819B,2024-04-07,East,Furniture,Chairs,2725.92,583.57,6,CUST-4042,Chairs - Model 491
ORD-2637C54E,2022-08-12,East,Technology,Accessories,1423.26,-179.35,5,CUST-4423,Accessories - Model 224
ORD-E69F1C30,2023-07-03,East,Furniture,Chairs,734.24,121.55,5,CUST-4498,Chairs - Model 943
ORD-5E4E9BF9,2023-08-18,South,Office Supplies,Pens,772.35,124.35,2,CUST-6545,Pens - Model 693
ORD-6C024C82,2023-02-27,East,Office Supplies,Paper,59.42,-1.79,1,CUST-5160,Paper - Model 992
ORD-120C6B3A,2024-06-19,West,Furniture,Chairs,2933.24,-373.72,8,CUST-4582,Chairs - Model 787
ORD-BAA43E29,2023-06-11,West,Office Supplies,Paper,73.63,32.31,1,CUST-6234,Paper - Model 387
ORD-BE2A34AB,2022-07-09,South,Technology,Copiers,235.57,26.74,2,CUST-7347,Copiers - Model 990
ORD-973DE858,2023-05-01,Central,Furniture,Bookcases,638.48,171.07,7,CUST-1795,Bookcases - Model 901
ORD-9BCD66A7,2023-06-21,Central,Furniture,Tables,4466.36,-473.79,9,CUST-6615,Tables - Model 592
ORD-8E2ECAD0,2023-03-27,South,Office Supplies,Binders,829.19,-82.11,3,CUST-7290,Binders - Model 187
ORD-B8FA8DDB,2024-05-30,East,Office Supplies,Pens,1430.49,252.45,5,CUST-3762,Pens - Model 918
ORD-55C40165,2024-04-01,South,Technology,Accessories,440.96,157.49,5,CUST-9379,Accessories - Model 270
ORD-FB2BDCAE,2023-04-29,South,Office Supplies,Paper,816.78,324.73,7,CUST-9502,Paper - Model 968
ORD-DE8252FF,2023-03-15,Central,Office Supplies,Binders,1497.45,271.07,6,CUST-9549,Binders - Model 473
ORD-3E2E1DE8,2023-03-22,South,Technology,Phones,230.67,76.81,6,CUST-3991,Phones - Model 957
ORD-C2B44AAA,2022-03-04,South,Office Supplies,Paper,1854.19,-151.2,5,CUST-2011,Paper - Model 129
ORD-647C01F9,2023-11-15,West,Office Supplies,Pens,570.08,-14.18,3,CUST-1767,Pens - Model 849
ORD-D964C85B,2024-10-20,West,Furniture,Bookcases,2090.85,-99.06,9,CUST-6618,Bookcases - Model 586
ORD-304D2FC4,2024-06-28,South,Furniture,Tables,330.7,126.74,3,CUST-3616,Tables - Model 175
ORD-D9E0C678,2023-03-26,South,Office Supplies,Binders,1007.42,-172.61,3,CUST-3304,Binders - Model 781
ORD-224337E7,2024-01-24,East,Furniture,Tables,3757.17,-282.28,10,CUST-8996,Tables - Model 927
ORD-C9BBFD03,2022-06-08,West,Office Supplies,Pens,1011.39,-36.65,3,CUST-5560,Pens - Model 206
ORD-8E3B6469,2024-06-28,Central,Furniture,Chairs,472.54,95.26,1,CUST-8480,Chairs - Model 581
ORD-BFB7D301,2023-05-07,East,Furniture,Tables,108.93,0.04,3,CUST-3226,Tables - Model 108
ORD-04A0E511,2023-05-10,West,Technology,Phones,3344.91,648.54,9,CUST-8308,Phones - Model 530
ORD-76AC4160,2023-12-03,West,Technology,Phones,964.67,390.31,7,CUST-3299,Phones - Model 991
ORD-2C10A490,2024-02-21,West,Technology,Accessories,3235.98,376.35,10,CUST-8564,Accessories - Model 644
ORD-71442125,2022-07-12,South,Furniture,Tables,1516.58,-278.49,5,CUST-6788,Tables - Model 942
ORD-157F9C4D,2023-03-27,East,Technology,Copiers,1027.56,297.74,6,CUST-1231,Copiers - Model 706
ORD-30D57471,2024-10-25,Central,Technology,Phones,2065.42,-103.71,9,CUST-7800,Phones - Model 802
ORD-C1AEC7CB,2022-01-08,West,Furniture,Chairs,2930.43,1348.71,10,CUST-8583,Chairs - Model 252
ORD-7EDAC56C,2023-10-25,South,Technology,Phones,959.98,147.99,8,CUST-6243,Phones - Model 955
ORD-65DC1EF5,2024-10-04,East,Office Supplies,Paper,803.39,272.21,4,CUST-7826,Paper - Model 959
ORD-166EC52C,2024-06-24,East,Furniture,Bookcases,3490.84,1620.4,8,CUST-8570,Bookcases - Model 421
ORD-CD359950,2024-08-28,East,Technology,Phones,993.66,-191.87,2,CUST-6202,Phones - Model 120
ORD-61060AEB,2024-07-28,West,Office Supplies,Binders,2189.33,168.81,7,CUST-4871,Binders - Model 121
ORD-67512A07,2023-10-28,South,Technology,Phones,97.57,2.07,1,CUST-8687,Phones - Model 254
ORD-6255CC98,2022-04-05,East,Technology,Copiers,3656.16,1185.63,10,CUST-9235,Copiers - Model 264
ORD-EC5F5DC4,2022-12-25,South,Technology,Copiers,630.35,-117.64,3,CUST-9328,Copiers - Model 419
ORD-71224180,2022-05-23,East,Technology,Phones,148.42,53.85,1,CUST-9933,Phones - Model 701
ORD-8E97B309,2022-11-15,South,Furniture,Bookcases,2188.44,279.96,6,CUST-8244,Bookcases - Model 144
ORD-1F12447E,2022-12-13,East,Technology,Phones,2268.63,395.55,7,CUST-7292,Phones - Model 411
ORD-33A539CA,2023-09-19,South,Technology,Copiers,2809.86,722.76,10,CUST-5753,Copiers - Model 295
ORD-93539C9D,2024-08-08,East,Office Supplies,Pens,2549.13,-100.46,7,CUST-8061,Pens - Model 749
ORD-14690EE3,2024-08-22,East,Office Supplies,Binders,235.46,59.54,1,CUST-3750,Binders - Model 527
ORD-D9E81A6C,2022-09-02,South,Furniture,Tables,2525.18,59.45,6,CUST-8377,Tables - Model 187
ORD-2E527AE2,2023-03-30,West,Technology,Phones,2494.01,435.34,7,CUST-8485,Phones - Model 782
ORD-2545EE48,2024-09-12,Central,Technology,Accessories,1835.97,443.01,7,CUST-9708,Accessories - Model 860
ORD-156A25EB,2023-11-21,East,Technology,Accessories,4249.21,629.64,10,CUST-7304,Accessories - Model 376
ORD-D17BA4F7,2023-10-18,Central,Office Supplies,Binders,1042.28,382.41,5,CUST-5295,Binders - Model 760
ORD-5833D651,2024-08-06,West,Furniture,Tables,464.24,125.76,5,CUST-4888,Tables - Model 809
ORD-B6FB23A4,2023-04-26,East,Technology,Copiers,1354.22,409.19,6,CUST-8958,Copiers - Model 765
ORD-60784645,2024-07-23,East,Office Supplies,Pens,928.49,115.54,2,CUST-4519,Pens - Model 167
ORD-2B5726BF,2022-03-08,Central,Furniture,Bookcases,4361.39,609.47,9,CUST-7685,Bookcases - Model 301
ORD-0BE26B42,2024-05-26,South,Office Supplies,Pens,468.51,122.67,2,CUST-8648,Pens - Model 648
ORD-0BE46A8B,2024-06-29,Central,Furniture,Chairs,1258.03,392.68,3,CUST-4432,Chairs - Model 790
ORD-7F47709A,2024-09-15,West,Furniture,Chairs,227.87,9.04,3,CUST-7525,Chairs - Model 479
ORD-3E44188D,2023-12-18,West,Technology,Accessories,913.36,-114.08,9,CUST-2653,Accessories - Model 151
ORD-681DA25D,2022-03-24,West,Office Supplies,Binders,333.91,99.98,1,CUST-4606,Binders - Model 919
ORD-8420B030,2022-11-10,West,Office Supplies,Pens,300.3,94.04,2,CUST-7433,Pens - Model 622
ORD-A20F8FEC,2022-08-13,East,Technology,Accessories,1319.47,-67.59,5,CUST-5938,Accessories - Model 401
ORD-6C0E8873,2024-03-06,West,Office Supplies,Binders,309.6,121.11,1,CUST-2820,Binders - Model 408
ORD-CE6B5096,2023-05-29,Central,Office Supplies,Binders,701.63,-34.36,4,CUST-3978,Binders - Model 177
ORD-6E9491D1,2022-12-21,South,Technology,Accessories,1661.75,320.51,5,CUST-6947,Accessories - Model 406
ORD-EC4720BB,2022-03-11,Central,Technology,Phones,2328.9,-22.11,5,CUST-2122,Phones - Model 611
ORD-B1409266,2022-05-22,West,Furniture,Tables,1830.04,845.97,6,CUST-4619,Tables - Model 311
ORD-4E594396,2024-05-04,East,Technology,Phones,1324.07,511.84,4,CUST-1032,Phones - Model 291
ORD-A816335B,2022-06-10,South,Technology,Phones,331.41,88.93,7,CUST-5151,Phones - Model 733
ORD-63CD6631,2024-06-03,West,Furniture,Chairs,1021.22,263.15,3,CUST-3544,Chairs - Model 748
ORD-F6BFA764,2022-04-09,Central,Technology,Accessories,731.1,169.39,3,CUST-9428,Accessories - Model 832
ORD-37D2B835,2024-01-10,West,Technology,Accessories,255.28,-2.53,8,CUST-8442,Accessories - Model 836
ORD-239CD243,2024-09-15,South,Technology,Phones,3111.75,-411.55,7,CUST-4426,Phones - Model 928
ORD-B962AF56,2022-05-19,South,Furniture,Bookcases,2449.17,1218.1,9,CUST-1139,Bookcases - Model 716
ORD-BD4449CE,2022-07-08,East,Office Supplies,Binders,893.61,396.89,2,CUST-6168,Binders - Model 714
ORD-CB019EED,2024-02-27,West,Technology,Phones,816.33,318.12,3,CUST-4605,Phones - Model 598
ORD-920EBA88,2024-08-28,Central,Technology,Copiers,923.58,310.6,2,CUST-9257,Copiers - Model 525
ORD-286B43F8,2024-06-18,West,Furniture,Tables,1397.88,153.28,3,CUST-7590,Tables - Model 891
ORD-EC4D0B94,2023-06-05,East,Furniture,Bookcases,4997.74,-242.04,10,CUST-4844,Bookcases - Model 345
ORD-AA8ED95A,2022-03-06,West,Furniture,Chairs,2161.28,173.37,10,CUST-6413,Chairs - Model 878
ORD-EEE7CF69,2024-07-05,South,Office Supplies,Pens,402.94,47.72,1,CUST-8789,Pens - Model 602
ORD-FDFFB1AD,2023-03-24,South,Furniture,Tables,340.36,121.05,3,CUST-7809,Tables - Model 797
ORD-22663757,2023-03-23,East,Office Supplies,Paper,1182.17,-232.36,7,CUST-2005,Paper - Model 504
ORD-3619330C,2024-07-29,Central,Technology,Accessories,2350.47,838.5,9,CUST-5491,Accessories - Model 133
ORD-C57E249E,2024-04-04,East,Furniture,Bookcases,465.75,83.95,4,CUST-8268,Bookcases - Model 579
ORD-909DBA41,2023-11-13,South,Technology,Copiers,280.38,-36.24,1,CUST-5414,Copiers - Model 598
ORD-54642EDB,2023-07-23,East,Technology,Copiers,1268.58,166.7,10,CUST-1460,Copiers - Model 334
ORD-22D11A5C,2023-09-29,East,Office Supplies,Paper,1079.12,381.05,3,CUST-6152,Paper - Model 974
ORD-60685E89,2023-10-30,South,Office Supplies,Pens,494.88,-98.92,3,CUST-9976,Pens - Model 222
ORD-841BBD2E,2024-04-01,South,Office Supplies,Paper,3174.79,-570.82,9,CUST-5082,Paper - Model 683
ORD-86011AB5,2022-11-23,West,Technology,Accessories,330.13,-55.92,1,CUST-6054,Accessories - Model 280
ORD-CC0D656A,2022-08-20,East,Technology,Phones,1510.88,720.9,4,CUST-3127,Phones - Model 466
ORD-C0DE9CC5,2023-02-06,South,Furniture,Tables,1308.11,233.04,3,CUST-5984,Tables - Model 352
ORD-7E2ECD44,2023-10-29,Central,Furniture,Chairs,960.87,200.49,6,CUST-8360,Chairs - Model 412
ORD-3AAF850D,2022-09-11,Central,Office Supplies,Binders,2358.82,-267.21,5,CUST-6509,Binders - Model 580
ORD-67FEEE7B,2023-03-03,West,Furniture,Chairs,426.55,114.35,3,CUST-1198,Chairs - Model 711
ORD-7CFDBA83,2024-02-25,Central,Office Supplies,Pens,1157.24,-64.02,4,CUST-6472,Pens - Model 620
ORD-B37C0BAE,2022-11-23,East,Technology,Copiers,3144.37,443.36,8,CUST-7092,Copiers - Model 350
ORD-A92CD0D8,2023-11-02,East,Furniture,Bookcases,777.52,208.21,3,CUST-5826,Bookcases - Model 569
ORD-D69D3545,2024-01-17,South,Office Supplies,Pens,1045.85,238.47,8,CUST-4714,Pens - Model 986
ORD-A65A58C3,2024-11-05,West,Technology,Phones,543.18,12.47,10,CUST-8385,Phones - Model 815
ORD-73DB50DD,2024-10-03,South,Technology,Accessories,2518.36,996.22,6,CUST-3182,Accessories - Model 187
ORD-981E363A,2022-04-17,Central,Furniture,Tables,3454.38,1462.29,8,CUST-6713,Tables - Model 231
ORD-51756EC8,2022-05-06,West,Technology,Phones,3590.23,44.66,9,CUST-6464,Phones - Model 124
ORD-9969FD55,2023-03-17,South,Office Supplies,Binders,3471.51,1197.18,8,CUST-3137,Binders - Model 604
ORD-234FD32C,2022-02-17,West,Office Supplies,Pens,315.52,71.19,7,CUST-4376,Pens - Model 697
ORD-ED87091D,2022-01-01,South,Furniture,Tables,1379.7,509.8,5,CUST-8782,Tables - Model 985
ORD-CE5C9377,2023-01-05,East,Furniture,Bookcases,1227.34,-74.38,8,CUST-4963,Bookcases - Model 598
ORD-69DDDC52,2023-06-24,Central,Office Supplies,Binders,1343.5,5.33,9,CUST-2232,Binders - Model 298
ORD-E6095231,2024-11-22,East,Office Supplies,Pens,67.16,0.56,1,CUST-1556,Pens - Model 496
ORD-6A9ECEDC,2024-10-15,Central,Office Supplies,Pens,2336.22,1158.52,10,CUST-7073,Pens - Model 957
ORD-9346AE46,2023-08-20,East,Technology,Phones,1838.79,133.22,5,CUST-8753,Phones - Model 288
ORD-B13501AB,2022-10-28,Central,Furniture,Chairs,2155.62,-102.75,7,CUST-7496,Chairs - Model 801
ORD-2AB4C0A6,2024-07-15,Central,Technology,Accessories,204.4,-23.79,2,CUST-7823,Accessories - Model 737
ORD-8320AA0F,2022-07-04,West,Technology,Copiers,193.84,89.33,6,CUST-9723,Copiers - Model 979
ORD-F395422D,2022-05-29,Central,Office Supplies,Pens,172.76,-10.49,8,CUST-8248,Pens - Model 402
ORD-67BE440B,2022-02-16,East,Technology,Copiers,1227.36,549.81,7,CUST-8258,Copiers - Model 926
ORD-E244A6A3,2023-07-10,South,Office Supplies,Paper,1619.65,462.22,5,CUST-4343,Paper - Model 615
ORD-069943CB,2023-06-07,South,Office Supplies,Binders,457.17,-50.44,1,CUST-8486,Binders - Model 545
ORD-CB97858F,2022-03-30,Central,Office Supplies,Binders,2796.02,-356.94,9,CUST-7629,Binders - Model 963
ORD-023B92D1,2024-05-15,South,Furniture,Chairs,160.68,48.43,3,CUST-7621,Chairs - Model 779
ORD-72E2F337,2023-07-26,East,Technology,Copiers,417.23,101.61,1,CUST-7168,Copiers - Model 840
ORD-C01D24AF,2024-12-09,South,Furniture,Bookcases,1931.45,-268.38,4,CUST-5038,Bookcases - Model 666
ORD-747ED059,2024-02-10,Central,Office Supplies,Paper,262.86,61.17,1,CUST-6047,Paper - Model 935
ORD-EF285F65,2023-09-03,East,Furniture,Bookcases,2438.25,1042.78,5,CUST-8616,Bookcases - Model 334
ORD-A37D8147,2023-07-27,South,Office Supplies,Paper,2438.66,718.68,6,CUST-8511,Paper - Model 524
ORD-4B50B7CE,2024-02-25,South,Office Supplies,Paper,2951.83,-47.89,6,CUST-8977,Paper - Model 113
ORD-B35F9C19,2024-11-12,East,Technology,Copiers,2316.36,589.89,6,CUST-5855,Copiers - Model 251
ORD-81D8B0BF,2024-07-26,South,Office Supplies,Pens,592.84,192.71,5,CUST-7195,Pens - Model 174
ORD-8801C3DB,2023-06-18,East,Office Supplies,Pens,269.79,-49.65,1,CUST-5659,Pens - Model 502
ORD-2DF87436,2022-07-23,West,Technology,Phones,1425.67,351.92,4,CUST-2858,Phones - Model 670
ORD-D342DA5D,2023-08-22,South,Technology,Copiers,2530.36,893.62,8,CUST-1536,Copiers - Model 757
ORD-616DC5E3,2023-07-20,South,Technology,Phones,1193.57,552.4,8,CUST-1656,Phones - Model 599
ORD-2036A8E3,2024-10-16,West,Furniture,Tables,3104.08,263.68,8,CUST-7851,Tables - Model 649
ORD-6811E63F,2024-08-12,East,Office Supplies,Binders,1295.04,-95.7,4,CUST-7087,Binders - Model 277
ORD-0975C5F5,2024-09-22,East,Technology,Phones,864.85,-79.88,2,CUST-7148,Phones - Model 484
ORD-F42543C9,2023-12-19,West,Technology,Phones,33.13,12.58,1,CUST-6588,Phones - Model 686
ORD-6AD12824,2023-09-11,West,Technology,Phones,471.22,22.48,2,CUST-5632,Phones - Model 814
ORD-6AFEB054,2023-04-12,South,Furniture,Chairs,1665.98,466.53,6,CUST-2203,Chairs - Model 174
ORD-52A615C3,2024-10-21,South,Technology,Accessories,380.25,173.51,2,CUST-7399,Accessories - Model 211
ORD-193FBE10,2024-08-12,South,Furniture,Bookcases,212.3,31.7,2,CUST-3833,Bookcases - Model 429
ORD-91BAFB6A,2024-01-11,East,Office Supplies,Paper,1197.0,-225.37,7,CUST-5468,Paper - Model 818
ORD-39F90493,2022-10-08,West,Office Supplies,Binders,2014.55,528.07,6,CUST-5025,Binders - Model 974
ORD-494A1FE9,2022-07-15,Central,Furniture,Bookcases,429.12,61.25,6,CUST-3796,Bookcases - Model 990
ORD-FE662A73,2024-01-28,South,Technology,Copiers,2306.61,-106.07,5,CUST-4244,Copiers - Model 466
ORD-CF8F73B2,2022-01-11,West,Office Supplies,Paper,239.89,41.72,5,CUST-3516,Paper - Model 556
ORD-92F5B887,2022-10-16,South,Technology,Accessories,2495.15,-286.52,6,CUST-1737,Accessories - Model 260
ORD-168B9748,2024-11-09,South,Furniture,Tables,3075.8,-330.28,9,CUST-1902,Tables - Model 764
ORD-6FFF7331,2023-07-12,South,Office Supplies,Paper,1577.51,576.9,6,CUST-5242,Paper - Model 814
ORD-38115F39,2023-12-25,East,Technology,Accessories,3245.61,407.4,9,CUST-8501,Accessories - Model 725
ORD-874DED8A,2022-06-03,Central,Furniture,Chairs,279.94,-35.91,3,CUST-9125,Chairs - Model 114
ORD-C3F498BC,2023-02-15,Central,Furniture,Chairs,29.34,-1.66,1,CUST-1284,Chairs - Model 651
ORD-57C0012F,2024-10-12,South,Office Supplies,Binders,612.21,-16.95,10,CUST-9942,Binders - Model 198
ORD-F9A15396,2023-03-30,Central,Furniture,Tables,1643.28,411.6,5,CUST-7735,Tables - Model 475
ORD-C9B12A53,2024-07-25,Central,Office Supplies,Binders,166.68,27.8,8,CUST-4535,Binders - Model 710
ORD-6315B777,2022-06-01,Central,Furniture,Bookcases,793.55,370.91,2,CUST-5020,Bookcases - Model 548
ORD-6D20B7B3,2022-05-23,West,Furniture,Chairs,1504.58,-244.24,6,CUST-4750,Chairs - Model 701
ORD-27762607,2023-10-26,Central,Technology,Copiers,630.7,213.13,2,CUST-3718,Copiers - Model 828
ORD-F9096681,2024-03-11,West,Furniture,Chairs,3199.04,407.89,8,CUST-7206,Chairs - Model 427
ORD-570A249A,2023-10-28,South,Office Supplies,Pens,2525.49,148.15,7,CUST-3152,Pens - Model 994
ORD-248D2564,2022-01-13,South,Furniture,Chairs,378.55,12.9,1,CUST-8181,Chairs - Model 714
ORD-B4AA74A6,2022-05-21,East,Office Supplies,Paper,533.01,-64.01,4,CUST-3200,Paper - Model 245
ORD-80D7D3CF,2024-08-28,East,Office Supplies,Binders,60.98,-4.67,1,CUST-9808,Binders - Model 913
ORD-16DBC645,2024-10-27,Central,Furniture,Bookcases,411.24,68.46,6,CUST-5034,Bookcases - Model 318
ORD-36D20CA5,2023-09-03,Central,Furniture,Chairs,2204.43,168.32,8,CUST-9649,Chairs - Model 648
ORD-AAE1B3DA,2022-07-14,East,Technology,Accessories,1691.54,465.7,4,CUST-9651,Accessories - Model 104
ORD-EF162DDC,2024-03-05,Central,Technology,Phones,1711.26,-307.57,9,CUST-7302,Phones - Model 982
ORD-B9AF0B61,2023-08-03,Central,Furniture,Chairs,3823.64,72.93,10,CUST-1654,Chairs - Model 648
ORD-CCABE610,2024-11-02,South,Technology,Phones,1250.2,241.88,8,CUST-6301,Phones - Model 287
ORD-E564DD90,2024-12-07,West,Office Supplies,Binders,2793.71,287.81,6,CUST-8245,Binders - Model 290
ORD-A7744648,2024-12-11,West,Office Supplies,Paper,846.91,-153.95,2,CUST-3542,Paper - Model 862
ORD-CAFFB844,2024-08-21,Central,Technology,Accessories,743.91,231.12,6,CUST-4526,Accessories - Model 586
ORD-91E40E19,2024-01-28,West,Office Supplies,Paper,2068.77,473.45,5,CUST-3696,Paper - Model 391
ORD-53609DCD,2022-08-04,West,Furniture,Tables,236.63,-42.98,1,CUST-4841,Tables - Model 464
ORD-B37495C2,2024-05-27,Central,Technology,Accessories,2381.86,593.81,10,CUST-2029,Accessories - Model 855
ORD-D375494B,2023-12-21,South,Technology,Accessories,854.52,197.27,5,CUST-3813,Accessories - Model 133
ORD-F2F93B1A,2023-06-23,South,Furniture,Chairs,723.04,194.34,10,CUST-4477,Chairs - Model 830
ORD-0B7BCF4D,2024-03-02,South,Office Supplies,Binders,1486.31,470.73,7,CUST-6421,Binders - Model 796
ORD-23ECE50D,2024-11-16,East,Technology,Accessories,430.33,130.16,3,CUST-4383,Accessories - Model 261
ORD-4754BD60,2024-10-10,South,Furniture,Bookcases,1756.14,804.06,6,CUST-7872,Bookcases - Model 348
ORD-925FC27E,2023-04-10,West,Furniture,Chairs,377.47,-52.36,1,CUST-8901,Chairs - Model 786
ORD-0614C687,2022-04-02,West,Technology,Copiers,2099.84,-93.71,5,CUST-4230,Copiers - Model 462
ORD-D5E375C7,2023-03-16,South,Furniture,Tables,3203.67,-116.97,10,CUST-1954,Tables - Model 870
ORD-D27DB900,2024-01-27,West,Furniture,Chairs,846.73,120.9,9,CUST-7940,Chairs - Model 366
ORD-F8AE7775,2024-11-08,Central,Technology,Accessories,946.44,176.9,3,CUST-3511,Accessories - Model 928
ORD-9C1369FB,2023-12-19,Central,Furniture,Tables,454.6,196.53,1,CUST-2808,Tables - Model 211
ORD-79021197,2022-09-26,West,Furniture,Chairs,967.9,417.76,6,CUST-2239,Chairs - Model 725
ORD-09CA1C6B,2024-07-01,West,Technology,Copiers,826.89,196.88,6,CUST-2316,Copiers - Model 614
ORD-3DB3D59F,2023-12-11,South,Furniture,Tables,60.41,18.8,1,CUST-8366,Tables - Model 763
ORD-4EA7FA87,2024-08-09,East,Furniture,Chairs,241.24,27.4,1,CUST-7899,Chairs - Model 149
ORD-95B7AE65,2024-07-06,South,Technology,Phones,223.79,-20.14,1,CUST-2074,Phones - Model 545
ORD-97A28B83,2022-10-18,West,Furniture,Bookcases,374.4,-62.4,4,CUST-6479,Bookcases - Model 833
ORD-C3DC36EA,2023-08-01,West,Furniture,Bookcases,3303.3,1235.89,8,CUST-6983,Bookcases - Model 709
ORD-AF7AB9AF,2022-09-19,Central,Furniture,Chairs,1790.43,524.07,6,CUST-1244,Chairs - Model 927
ORD-633C25E1,2022-04-19,South,Office Supplies,Paper,2478.96,3.1,5,CUST-5484,Paper - Model 546
ORD-B60021ED,2024-07-08,Central,Furniture,Tables,839.31,129.55,7,CUST-6957,Tables - Model 574
ORD-70AE315A,2022-10-26,East,Technology,Copiers,827.63,413.23,2,CUST-3286,Copiers - Model 762
ORD-27B3F67D,2023-08-01,West,Office Supplies,Pens,1703.81,-64.05,7,CUST-6741,Pens - Model 979
ORD-D01A37C6,2022-01-15,Central,Office Supplies,Pens,962.33,-97.71,2,CUST-3209,Pens - Model 195
ORD-EF22A12F,2024-03-17,South,Office Supplies,Binders,354.28,-4.58,9,CUST-9726,Binders - Model 692
ORD-8C764A88,2023-09-02,West,Furniture,Chairs,892.05,-117.09,3,CUST-2795,Chairs - Model 990
ORD-70227809,2022-09-07,East,Furniture,Tables,891.94,-24.52,3,CUST-5776,Tables - Model 568
ORD-4047FA9D,2022-10-05,West,Furniture,Tables,1836.31,522.4,5,CUST-5843,Tables - Model 949
ORD-F54B8AD0,2022-02-04,Central,Office Supplies,Pens,75.45,-2.9,1,CUST-6697,Pens - Model 106
ORD-35F5137B,2024-08-28,Central,Office Supplies,Pens,576.14,50.87,5,CUST-4400,Pens - Model 720
ORD-583E8EE5,2022-02-16,East,Technology,Accessories,2910.44,763.61,6,CUST-2939,Accessories - Model 228
ORD-6DDDAEA2,2023-04-26,Central,Office Supplies,Binders,274.72,95.25,4,CUST-1966,Binders - Model 507
ORD-7AE75BFE,2024-12-05,East,Office Supplies,Pens,3358.86,-576.51,9,CUST-2971,Pens - Model 680
ORD-778A674B,2024-11-25,West,Furniture,Chairs,1845.88,497.02,8,CUST-7664,Chairs - Model 717
ORD-381B0E77,2022-01-08,South,Furniture,Chairs,462.62,217.42,2,CUST-7649,Chairs - Model 987
ORD-7EB789EB,2022-03-20,South,Furniture,Tables,118.24,18.05,4,CUST-5351,Tables - Model 255
